,date,avg_buy_price,avg_sell_price,currency,spread_abs,spread_pct
0,2025-12-07,171.98861495844875,145.96608897742362,JPY,26.022525981025126,16.36870010658723
1,2025-12-08,170.89804060913707,145.40560399334444,JPY,25.492436615792627,16.118964830664886
2,2025-12-09,170.70145982783356,145.28951532207628,JPY,25.411944505757276,16.08396853340609
3,2025-12-10,172.78245780156445,148.1584557268057,JPY,24.62400207475875,15.344881899940166
4,2025-12-11,171.49250434027778,148.60265380313197,JPY,22.889850537145804,14.301903640098573
5,2025-12-12,172.4528233064898,148.29004271070616,JPY,24.16278059578363,15.066761044960042
6,2025-12-13,171.70982489531787,148.49448017743276,JPY,23.215344717885102,14.500332662679574
7,2025-12-14,172.03254280821918,150.02109392898052,JPY,22.011448879238657,13.66943041056252
8,2025-12-15,173.53352272727273,147.5998941798942,JPY,25.933628547378532,16.15131106388434
